,label,image,description
699,street,seg_train/seg_train/street/18997.jpg," The image shows a busy street scene in a city. There are many cars, buses, and people on the street. The buildings are tall and there are a lot of trees. The main object in the image is the street. (F)"
700,street,seg_train/seg_train/street/1489.jpg, The image shows a narrow street with buildings on both sides. The buildings are made of stone and have wooden shutters on the windows. The street is made of cobblestones. There is a person walking down the street. The main object in the image is (F) street.
701,street,seg_train/seg_train/street/15198.jpg, The image shows a street scene in a city. There are several buildings on both sides of the street. There are cars parked on the street. There is a bus driving on the street. There is steam coming out of a manhole. The main object in the image is (F) street.
702,street,seg_train/seg_train/street/10238.jpg," The image shows a street scene in a developing country. There are several people walking on the street, as well as a few vehicles. The buildings are in the background of the image.
(F)"
703,street,seg_train/seg_train/street/1146.jpg, The image shows a scene of a wide street in a city. There are many tall buildings on both sides of the street. The buildings are mostly made of concrete and have balconies. There are cars parked on the street and people walking on the sidewalks. The main object in the image is the buildings. (A)
704,street,seg_train/seg_train/street/10296.jpg," The image shows a tree-lined street with parked cars on either side. There are buildings on both sides of the street. The buildings are mostly two or three stories tall, and they are made of a variety of materials, including brick, wood, and stucco. The street is paved with asphalt, and there is a sidewalk on one side of the street. There are a few trees in the street, and they are all bare-branched. The main object in the image is the street. (F)"
705,street,seg_train/seg_train/street/3697.jpg," (F) A man is standing on the street corner. There are some bare trees on both sides of the road. In the distance, there are some buildings."
706,street,seg_train/seg_train/street/10349.jpg, The image is a black and white photo of a narrow street with a person walking away from the camera. The street is lit by a single street lamp. The buildings are tall and have shutters on the windows. The person is wearing a long coat and a hat. The main object in the image is the person. (F)
707,street,seg_train/seg_train/street/3492.jpg," The image shows a street scene. There are cars on the road, buildings on both sides of the road, and trees on the sidewalks. The sky is cloudy. The main object in the image is (F) street."
708,street,seg_train/seg_train/street/17166.jpg, The image shows a scene of an urban street. The main object in the image is a (F) street.
709,street,seg_train/seg_train/street/14442.jpg," The image is a black and white street scene. There are several people on the street, and a car is parked on the side of the road. The buildings are tall and narrow, and they are made of brick. The street is made of cobblestones. The main object in the image is the buildings. (A)"
710,street,seg_train/seg_train/street/16521.jpg, The image shows a scene of a (F) street with buildings and a truck on it. The main object in the image is the street.
711,street,seg_train/seg_train/street/6971.jpg, The image shows a road construction scene. There is a road milling machine on the road. There are some buildings on both sides of the road. The main object in the image is '(F) street'.
712,street,seg_train/seg_train/street/13871.jpg, The image shows a narrow street with buildings on both sides. The street is made of cobblestones and there are people walking on it. There are also some bicycles parked along the street. The buildings are mostly three or four stories tall and have wooden shutters. The main object in the image is (F) street.
713,street,seg_train/seg_train/street/2045.jpg,
714,street,seg_train/seg_train/street/18367.jpg, The image shows a scene of a narrow street in a town. The main objects in the image are buildings. (A)
715,street,seg_train/seg_train/street/5565.jpg, The image shows a street scene in a city. There are buildings on both sides of the street. The street is wide and there are cars driving on it. There are also people walking on the street. The main object in the image is the street. (F)
716,street,seg_train/seg_train/street/12740.jpg, The image shows a narrow street with old brick buildings on both sides and a stone street. The street is empty except for a few parked cars. The buildings are mostly two or three stories tall and have a variety of architectural styles. The main object in the image is (F) street.
717,street,seg_train/seg_train/street/17259.jpg, The image shows a scene of a street with buildings on both sides. There are people walking on the street. The main object in the image is (F) street.
718,street,seg_train/seg_train/street/3204.jpg, The image shows a narrow street with stone and brick buildings on both sides. The street is made of cobblestones. There is a tree at the end of the street. The main object in the image is (F) street.
719,street,seg_train/seg_train/street/15802.jpg, The image shows a street scene. There are buildings on both sides of the street. The street is lined with trees and flowers. There are cars parked on the street. There are people walking on the street. The main object in the image is the street. (F)
720,street,seg_train/seg_train/street/1556.jpg, The image shows a street scene with musicians playing on the street. There are buildings on both sides of the street and people walking on the street. The main object in the image is (F) street.
721,street,seg_train/seg_train/street/10215.jpg, The image shows a scene of a narrow street in a city. There are people walking on the street and there are shops on either side of the street. The main object in the image is a street. Answer: (F)
722,street,seg_train/seg_train/street/10835.jpg,
723,street,seg_train/seg_train/street/971.jpg," The image shows a scene of a street in a town. The main objects in the image are buildings. There are a row of two-story buildings on both sides of the street. The buildings are made of brick and have a variety of architectural styles. There are also a few cars parked on the street. The street is made of cobblestones and is lined with trees. There are a few people walking on the street. The image is taken from a slightly elevated position, which gives the viewer a good view of the street. (F)"
724,street,seg_train/seg_train/street/19335.jpg,
725,street,seg_train/seg_train/street/13960.jpg,
726,street,seg_train/seg_train/street/7475.jpg, The image shows a street scene in a European city. The main object in the image is a clock tower. (F)
727,street,seg_train/seg_train/street/3660.jpg,
728,street,seg_train/seg_train/street/12556.jpg,
729,street,seg_train/seg_train/street/18012.jpg,
731,street,seg_train/seg_train/street/5677.jpg, The image shows a scene of a street in a town. There are buildings on both sides of the street. The buildings are mostly made of brick and have a lot of windows. The street is made of cobblestones and there is a tree in the middle of the street. There are people walking on the street and there are some shops and restaurants on the sides of the street. The main object in the image is (F) street.
733,street,seg_train/seg_train/street/138.jpg,
734,street,seg_train/seg_train/street/7428.jpg,
736,street,seg_train/seg_train/street/715.jpg,
737,street,seg_train/seg_train/street/17633.jpg,
738,street,seg_train/seg_train/street/12633.jpg,
739,street,seg_train/seg_train/street/16557.jpg,
740,street,seg_train/seg_train/street/10213.jpg,
741,street,seg_train/seg_train/street/9717.jpg,
743,street,seg_train/seg_train/street/17169.jpg,
744,street,seg_train/seg_train/street/9126.jpg,
746,street,seg_train/seg_train/street/18877.jpg,
747,street,seg_train/seg_train/street/7546.jpg,
749,street,seg_train/seg_train/street/871.jpg,
750,street,seg_train/seg_train/street/5842.jpg,
751,street,seg_train/seg_train/street/18988.jpg,
752,street,seg_train/seg_train/street/11650.jpg,
753,street,seg_train/seg_train/street/3015.jpg,
754,street,seg_train/seg_train/street/17914.jpg,
756,street,seg_train/seg_train/street/4963.jpg,
757,street,seg_train/seg_train/street/13492.jpg,
760,street,seg_train/seg_train/street/9114.jpg,
761,street,seg_train/seg_train/street/10548.jpg,
762,street,seg_train/seg_train/street/14260.jpg,
764,street,seg_train/seg_train/street/8907.jpg,
766,street,seg_train/seg_train/street/974.jpg,
767,street,seg_train/seg_train/street/19799.jpg,
768,street,seg_train/seg_train/street/16843.jpg,
769,street,seg_train/seg_train/street/16201.jpg,
770,street,seg_train/seg_train/street/11146.jpg,
771,street,seg_train/seg_train/street/12131.jpg,
772,street,seg_train/seg_train/street/2443.jpg,
774,street,seg_train/seg_train/street/1774.jpg,
775,street,seg_train/seg_train/street/5724.jpg,
777,street,seg_train/seg_train/street/17881.jpg,
783,street,seg_train/seg_train/street/3360.jpg,
784,street,seg_train/seg_train/street/8345.jpg,
788,street,seg_train/seg_train/street/7039.jpg,
789,street,seg_train/seg_train/street/1782.jpg,
790,street,seg_train/seg_train/street/8314.jpg,
791,street,seg_train/seg_train/street/9184.jpg,
796,street,seg_train/seg_train/street/9961.jpg,
801,street,seg_train/seg_train/street/3816.jpg,
804,street,seg_train/seg_train/street/7300.jpg,
813,street,seg_train/seg_train/street/11453.jpg,
817,street,seg_train/seg_train/street/8032.jpg,
832,street,seg_train/seg_train/street/10131.jpg,
837,street,seg_train/seg_train/street/5713.jpg,
838,street,seg_train/seg_train/street/2964.jpg,
